Maldives,D7S820,7,0.0183
Maldives,D7S820,8,0.1977
Maldives,D7S820,9,0.0382
Maldives,D7S820,10,0.191
Maldives,D7S820,11,0.2857
Maldives,D7S820,12,0.2309
Maldives,D7S820,13,0.0382
Maldives,CSF1PO,9,0.0183
Maldives,CSF1PO,10,0.2309
Maldives,CSF1PO,11,0.3405
Maldives,CSF1PO,12,0.3389
Maldives,CSF1PO,13,0.0615
Maldives,CSF1PO,14,0.01
Maldives,D3S1358,14,0.0382
Maldives,D3S1358,15,0.2824
Maldives,D3S1358,16,0.3306
Maldives,D3S1358,17,0.2442
Maldives,D3S1358,18,0.1047
Maldives,TH01,6,0.2973
Maldives,TH01,7,0.1296
Maldives,TH01,8,0.1777
Maldives,TH01,9,0.2608
Maldives,TH01,9.3,0.1346
Maldives,D13S317,7,0.0133
Maldives,D13S317,8,0.2259
Maldives,D13S317,9,0.1146
Maldives,D13S317,10,0.0598
Maldives,D13S317,11,0.2326
Maldives,D13S317,12,0.2641
Maldives,D13S317,13,0.0664
Maldives,D13S317,14,0.0233
Maldives,D16S539,8,0.0698
Maldives,D16S539,9,0.1395
Maldives,D16S539,10,0.1445
Maldives,D16S539,11,0.3056
Maldives,D16S539,12,0.1645
Maldives,D16S539,13,0.1346
Maldives,D16S539,14,0.0415
Maldives,D2S1338,16,0.0282
Maldives,D2S1338,17,0.0615
Maldives,D2S1338,18,0.1346
Maldives,D2S1338,19,0.191
Maldives,D2S1338,20,0.1412
Maldives,D2S1338,21,0.0349
Maldives,D2S1338,22,0.093
Maldives,D2S1338,23,0.1379
Maldives,D2S1338,24,0.1096
Maldives,D2S1338,25,0.0415
Maldives,D2S1338,26,0.0266
Maldives,D19S433,11,0.0083
Maldives,D19S433,12,0.0831
Maldives,D19S433,12.2,0.0116
Maldives,D19S433,13,0.299
Maldives,D19S433,13.2,0.0216
Maldives,D19S433,14,0.2708
Maldives,D19S433,14.2,0.0631
Maldives,D19S433,15,0.0947
Maldives,D19S433,15.2,0.0598
Maldives,D19S433,16,0.0615
Maldives,D19S433,16.2,0.0266
Maldives,VWA,14,0.1512
Maldives,VWA,15,0.0897
Maldives,VWA,16,0.2342
Maldives,VWA,17,0.3106
Maldives,VWA,18,0.1445
Maldives,VWA,19,0.0548
Maldives,VWA,20,0.015
Maldives,TPOX,8,0.2658
Maldives,TPOX,9,0.1977
Maldives,TPOX,10,0.0914
Maldives,TPOX,11,0.3953
Maldives,TPOX,12,0.0498
Maldives,D18S51,11,0.0166
Maldives,D18S51,12,0.098
Maldives,D18S51,13,0.1113
Maldives,D18S51,14,0.289
Maldives,D18S51,15,0.1894
Maldives,D18S51,16,0.1312
Maldives,D18S51,17,0.0532
Maldives,D18S51,18,0.0365
Maldives,D18S51,19,0.0382
Maldives,D18S51,20,0.0199
Maldives,D18S51,21,0.0166
Maldives,D5S818,9,0.0532
Maldives,D5S818,10,0.088
Maldives,D5S818,11,0.4219
Maldives,D5S818,12,0.2591
Maldives,D5S818,13,0.1711
Maldives,D5S818,14,0.0066
Maldives,FGA,19,0.0498
Maldives,FGA,20,0.0797
Maldives,FGA,21,0.1894
Maldives,FGA,22,0.1229
Maldives,FGA,23,0.1528
Maldives,FGA,24,0.196
Maldives,FGA,25,0.1362
Maldives,FGA,26,0.0548
Maldives,FGA,27,0.0183
ElSalvador,D3S1358,14,0.0633
ElSalvador,D3S1358,15,0.4467
ElSalvador,D3S1358,16,0.2867
ElSalvador,D3S1358,17,0.1233
ElSalvador,D3S1358,18,0.07
ElSalvador,D3S1358,19,0.01
ElSalvador,TH01,6,0.4333
ElSalvador,TH01,7,0.2433
ElSalvador,TH01,8,0.0667
ElSalvador,TH01,9,0.1033
ElSalvador,TH01,9.3,0.1367
ElSalvador,TH01,10,0.0167
ElSalvador,D21S11,24.3,0.0033
ElSalvador,D21S11,27,0.01
ElSalvador,D21S11,28,0.1
ElSalvador,D21S11,29,0.2033
ElSalvador,D21S11,30,0.26
ElSalvador,D21S11,30.2,0.02
ElSalvador,D21S11,31,0.06
ElSalvador,D21S11,31.2,0.1233
ElSalvador,D21S11,32,0.0067
ElSalvador,D21S11,32.2,0.1433
ElSalvador,D21S11,33,0.0033
ElSalvador,D21S11,33.2,0.0367
ElSalvador,D21S11,34.2,0.02
ElSalvador,D21S11,35,0.0033
ElSalvador,D21S11,36,0.0067
ElSalvador,D18S51,9,0.0033
ElSalvador,D18S51,10,0.0067
ElSalvador,D18S51,11,0.0133
ElSalvador,D18S51,12,0.09
ElSalvador,D18S51,13,0.0867
ElSalvador,D18S51,14,0.2033
ElSalvador,D18S51,15,0.1433
ElSalvador,D18S51,16,0.1167
ElSalvador,D18S51,17,0.21
ElSalvador,D18S51,18,0.0267
ElSalvador,D18S51,19,0.04
ElSalvador,D18S51,20,0.03
ElSalvador,D18S51,21,0.0133
ElSalvador,D18S51,22,0.0033
ElSalvador,D18S51,23,0.0067
ElSalvador,D18S51,25,0.0033
ElSalvador,D18S51,28,0.0033
ElSalvador,D10S1248,12,0.02
ElSalvador,D10S1248,13,0.26
ElSalvador,D10S1248,14,0.4167
ElSalvador,D10S1248,15,0.2233
ElSalvador,D10S1248,16,0.0533
ElSalvador,D10S1248,17,0.0133
ElSalvador,D10S1248,18,0.0133
ElSalvador,D1S1656,11,0.0133
ElSalvador,D1S1656,12,0.0433
ElSalvador,D1S1656,13,0.1433
ElSalvador,D1S1656,13.3,0.0033
ElSalvador,D1S1656,14,0.0967
ElSalvador,D1S1656,15,0.12
ElSalvador,D1S1656,15.3,0.0133
ElSalvador,D1S1656,16,0.23
ElSalvador,D1S1656,16.3,0.04
ElSalvador,D1S1656,17,0.0767
ElSalvador,D1S1656,17.3,0.16
ElSalvador,D1S1656,18.3,0.05
ElSalvador,D1S1656,19,0.0067
ElSalvador,D1S1656,19.3,0.0033
ElSalvador,D2S1338,16,0.0067
ElSalvador,D2S1338,17,0.15
ElSalvador,D2S1338,18,0.0567
ElSalvador,D2S1338,19,0.1667
ElSalvador,D2S1338,20,0.1467
ElSalvador,D2S1338,21,0.03
ElSalvador,D2S1338,22,0.11
ElSalvador,D2S1338,23,0.2067
ElSalvador,D2S1338,24,0.08
ElSalvador,D2S1338,25,0.0333
ElSalvador,D2S1338,26,0.0133
ElSalvador,D16S539,9,0.1367
ElSalvador,D16S539,10,0.2633
ElSalvador,D16S539,11,0.2567
ElSalvador,D16S539,12,0.23
ElSalvador,D16S539,13,0.1
ElSalvador,D16S539,14,0.01
ElSalvador,D16S539,15,0.0033
ElSalvador,D22S1045,11,0.0633
ElSalvador,D22S1045,12,0.0067
ElSalvador,D22S1045,13,0.0067
ElSalvador,D22S1045,14,0.0433
ElSalvador,D22S1045,15,0.42
ElSalvador,D22S1045,16,0.36
ElSalvador,D22S1045,17,0.0867
ElSalvador,D22S1045,18,0.01
ElSalvador,D22S1045,19,0.0033
ElSalvador,VWA,13,0.0033
ElSalvador,VWA,14,0.0533
ElSalvador,VWA,15,0.06
ElSalvador,VWA,16,0.39
ElSalvador,VWA,17,0.3667
ElSalvador,VWA,18,0.1
ElSalvador,VWA,19,0.02
ElSalvador,VWA,20,0.0033
ElSalvador,VWA,21,0.0033
ElSalvador,D8S1179,8,0.0133
ElSalvador,D8S1179,9,0.0033
ElSalvador,D8S1179,10,0.0867
ElSalvador,D8S1179,11,0.0467
ElSalvador,D8S1179,12,0.14
ElSalvador,D8S1179,13,0.34
ElSalvador,D8S1179,14,0.2267
ElSalvador,D8S1179,15,0.1133
ElSalvador,D8S1179,16,0.0267
ElSalvador,D8S1179,17,0.0033
ElSalvador,FGA,17,0.0033
ElSalvador,FGA,18,0.0067
ElSalvador,FGA,19,0.0667
ElSalvador,FGA,20,0.0633
ElSalvador,FGA,21,0.0733
ElSalvador,FGA,22,0.11
ElSalvador,FGA,23,0.1333
ElSalvador,FGA,24,0.1767
ElSalvador,FGA,25,0.1833
ElSalvador,FGA,26,0.1233
ElSalvador,FGA,27,0.0467
ElSalvador,FGA,28,0.01
ElSalvador,FGA,43.2,0.0033
ElSalvador,D2S441,10,0.5033
ElSalvador,D2S441,11,0.2367
ElSalvador,D2S441,11.3,0.0333
ElSalvador,D2S441,12,0.0333
ElSalvador,D2S441,13.3,0.0033
ElSalvador,D2S441,14,0.1733
ElSalvador,D2S441,15,0.0167
ElSalvador,D12S391,15,0.01
ElSalvador,D12S391,16,0.0267
ElSalvador,D12S391,17,0.0567
ElSalvador,D12S391,17.3,0.0167
ElSalvador,D12S391,18,0.1733
ElSalvador,D12S391,18.3,0.0167
ElSalvador,D12S391,19,0.3033
ElSalvador,D12S391,19.3,0.0033
ElSalvador,D12S391,20,0.1933
ElSalvador,D12S391,21,0.0867
ElSalvador,D12S391,22,0.0567
ElSalvador,D12S391,23,0.0367
ElSalvador,D12S391,24,0.0067
ElSalvador,D12S391,25,0.0133
ElSalvador,D19S433,11,0.01
ElSalvador,D19S433,11.2,0.0033
ElSalvador,D19S433,12,0.07
ElSalvador,D19S433,12.2,0.0067
ElSalvador,D19S433,13.2,0.16
ElSalvador,D19S433,14,0.27
ElSalvador,D19S433,14.2,0.0333
ElSalvador,D19S433,15,0.1533
ElSalvador,D19S433,15.2,0.0633
ElSalvador,D19S433,16,0.02
ElSalvador,D19S433,16.2,0.0133
ElSalvador,D19S433,17,0.0067
ElSalvador,D19S433,19,0.19
ElSalvador,SE33,12.2,0.0067
ElSalvador,SE33,13,0.0033
ElSalvador,SE33,14,0.0367
ElSalvador,SE33,15,0.0233
ElSalvador,SE33,15.2,0.0033
ElSalvador,SE33,16,0.05
ElSalvador,SE33,16.3,0.0033
ElSalvador,SE33,17,0.0933
ElSalvador,SE33,17.2,0.0033
ElSalvador,SE33,18,0.1167
ElSalvador,SE33,18.2,0.0033
ElSalvador,SE33,19,0.1067
ElSalvador,SE33,19.2,0.0067
ElSalvador,SE33,20,0.0467
ElSalvador,SE33,21,0.01
ElSalvador,SE33,21.2,0.0067
ElSalvador,SE33,22.2,0.04
ElSalvador,SE33,23.2,0.0167
ElSalvador,SE33,24.2,0.01
ElSalvador,SE33,25.2,0.03
ElSalvador,SE33,26.2,0.0667
ElSalvador,SE33,27.2,0.0733
ElSalvador,SE33,28.2,0.0833
ElSalvador,SE33,29.2,0.0667
ElSalvador,SE33,30.2,0.0333
ElSalvador,SE33,31.2,0.0333
ElSalvador,SE33,32.2,0.02
ElSalvador,SE33,33.2,0.0033
ElSalvador,SE33,36,0.0033
Portugal.1,D3S1358,12,0.002
Portugal.1,D3S1358,13,0.016
Portugal.1,D3S1358,14,0.091
Portugal.1,D3S1358,15,0.294
Portugal.1,D3S1358,16,0.248
Portugal.1,D3S1358,17,0.168
Portugal.1,D3S1358,18,0.161
Portugal.1,D3S1358,19,0.019
Portugal.1,D19S433,11,0.007
Portugal.1,D19S433,12,0.113
Portugal.1,D19S433,13,0.263
Portugal.1,D19S433,13.2,0.012
Portugal.1,D19S433,14,0.298
Portugal.1,D19S433,14.2,0.028
Portugal.1,D19S433,15,0.153
Portugal.1,D19S433,15.2,0.063
Portugal.1,D19S433,15.3,0.002
Portugal.1,D19S433,16,0.052
Portugal.1,D19S433,16.2,0.002
Portugal.1,D19S433,17,0.002
Portugal.1,D19S433,17.2,0.002
Portugal.1,D19S433,19,0.002
Portugal.1,D2S1338,16,0.049
Portugal.1,D2S1338,17,0.245
Portugal.1,D2S1338,18,0.082
Portugal.1,D2S1338,19,0.103
Portugal.1,D2S1338,20,0.14
Portugal.1,D2S1338,21,0.035
Portugal.1,D2S1338,22,0.054
Portugal.1,D2S1338,23,0.105
Portugal.1,D2S1338,24,0.091
Portugal.1,D2S1338,25,0.082
Portugal.1,D2S1338,26,0.012
Portugal.1,D2S1338,27,0.002
Portugal.1,D22S1045,11,0.091
Portugal.1,D22S1045,12,0.007
Portugal.1,D22S1045,13,0.012
Portugal.1,D22S1045,14,0.04
Portugal.1,D22S1045,15,0.386
Portugal.1,D22S1045,16,0.374
Portugal.1,D22S1045,17,0.086
Portugal.1,D22S1045,18,0.002
Portugal.1,D22S1045,19,0.002
Portugal.1,D16S539,8,0.021
Portugal.1,D16S539,9,0.145
Portugal.1,D16S539,10,0.044
Portugal.1,D16S539,11,0.304
Portugal.1,D16S539,12,0.269
Portugal.1,D16S539,13,0.182
Portugal.1,D16S539,14,0.033
Portugal.1,D16S539,15,0.002
Portugal.1,D18S51,10,0.019
Portugal.1,D18S51,11,0.014
Portugal.1,D18S51,12,0.145
Portugal.1,D18S51,13,0.112
Portugal.1,D18S51,14,0.152
Portugal.1,D18S51,15,0.129
Portugal.1,D18S51,16,0.164
Portugal.1,D18S51,17,0.112
Portugal.1,D18S51,18,0.082
Portugal.1,D18S51,19,0.042
Portugal.1,D18S51,20,0.009
Portugal.1,D18S51,21,0.012
Portugal.1,D18S51,22,0.007
Portugal.1,D18S51,23,0.002
Portugal.1,D1S1656,10,0.005
Portugal.1,D1S1656,11,0.047
Portugal.1,D1S1656,12,0.178
Portugal.1,D1S1656,13,0.084
Portugal.1,D1S1656,14,0.121
Portugal.1,D1S1656,14.3,0.005
Portugal.1,D1S1656,15,0.152
Portugal.1,D1S1656,15.3,0.07
Portugal.1,D1S1656,16,0.126
Portugal.1,D1S1656,16.3,0.044
Portugal.1,D1S1656,17,0.026
Portugal.1,D1S1656,17.3,0.086
Portugal.1,D1S1656,18,0.005
Portugal.1,D1S1656,18.3,0.042
Portugal.1,D1S1656,19.3,0.009
Portugal.1,D10S1248,9,0.002
Portugal.1,D10S1248,11,0.005
Portugal.1,D10S1248,12,0.063
Portugal.1,D10S1248,13,0.264
Portugal.1,D10S1248,14,0.341
Portugal.1,D10S1248,15,0.15
Portugal.1,D10S1248,16,0.133
Portugal.1,D10S1248,16.3,0.002
Portugal.1,D10S1248,17,0.03
Portugal.1,D10S1248,18,0.005
Portugal.1,D2S441,9,0.002
Portugal.1,D2S441,10,0.224
Portugal.1,D2S441,11,0.266
Portugal.1,D2S441,11.3,0.049
Portugal.1,D2S441,12,0.044
Portugal.1,D2S441,13,0.047
Portugal.1,D2S441,14,0.308
Portugal.1,D2S441,15,0.049
Portugal.1,D2S441,16,0.009
Portugal.1,TH01,6,0.199
Portugal.1,TH01,7,0.161
Portugal.1,TH01,8,0.159
Portugal.1,TH01,9,0.185
Portugal.1,TH01,9.3,0.28
Portugal.1,TH01,10,0.016
Portugal.1,VWA,14,0.103
Portugal.1,VWA,15,0.126
Portugal.1,VWA,16,0.21
Portugal.1,VWA,17,0.297
Portugal.1,VWA,18,0.185
Portugal.1,VWA,19,0.065
Portugal.1,VWA,20,0.012
Portugal.1,VWA,22,0.002
Portugal.1,D21S11,24.2,0.002
Portugal.1,D21S11,25,0.002
Portugal.1,D21S11,25.2,0.002
Portugal.1,D21S11,27,0.007
Portugal.1,D21S11,28,0.136
Portugal.1,D21S11,28.2,0.002
Portugal.1,D21S11,29,0.217
Portugal.1,D21S11,29.2,0.002
Portugal.1,D21S11,30,0.269
Portugal.1,D21S11,30.2,0.058
Portugal.1,D21S11,31,0.054
Portugal.1,D21S11,31.2,0.136
Portugal.1,D21S11,32,0.009
Portugal.1,D21S11,32.2,0.077
Portugal.1,D21S11,33.2,0.021
Portugal.1,D21S11,34.2,0.002
Portugal.1,D21S11,36,0.002
Portugal.1,D12S391,15,0.037
Portugal.1,D12S391,16,0.033
Portugal.1,D12S391,17,0.093
Portugal.1,D12S391,17.3,0.014
Portugal.1,D12S391,18,0.152
Portugal.1,D12S391,18.3,0.016
Portugal.1,D12S391,19,0.133
Portugal.1,D12S391,19.3,0.016
Portugal.1,D12S391,20,0.129
Portugal.1,D12S391,20.3,0.002
Portugal.1,D12S391,21,0.138
Portugal.1,D12S391,22,0.11
Portugal.1,D12S391,23,0.084
Portugal.1,D12S391,24,0.019
Portugal.1,D12S391,25,0.014
Portugal.1,D12S391,26,0.009
Portugal.1,D8S1179,8,0.009
Portugal.1,D8S1179,9,0.016
Portugal.1,D8S1179,10,0.089
Portugal.1,D8S1179,11,0.114
Portugal.1,D8S1179,12,0.178
Portugal.1,D8S1179,13,0.252
Portugal.1,D8S1179,14,0.199
Portugal.1,D8S1179,15,0.112
Portugal.1,D8S1179,16,0.028
Portugal.1,D8S1179,17,0.002
Portugal.1,FGA,18,0.014
Portugal.1,FGA,19,0.061
Portugal.1,FGA,20,0.147
Portugal.1,FGA,21,0.194
Portugal.1,FGA,22,0.187
Portugal.1,FGA,22.2,0.007
Portugal.1,FGA,23,0.117
Portugal.1,FGA,23.2,0.007
Portugal.1,FGA,24,0.14
Portugal.1,FGA,25,0.072
Portugal.1,FGA,26,0.044
Portugal.1,FGA,27,0.009
Portugal.1,FGA,28,0.002
China.6,TH01,5,0.001
China.6,TH01,6,0.112
China.6,TH01,7,0.27
China.6,TH01,8,0.055
China.6,TH01,9,0.483
China.6,TH01,9.3,0.036
China.6,TH01,10,0.041
China.6,TH01,11,0.002
China.6,D7S820,7,0.003
China.6,D7S820,8,0.143
China.6,D7S820,9,0.051
China.6,D7S820,10,0.16
China.6,D7S820,11,0.357
China.6,D7S820,12,0.24
China.6,D7S820,13,0.041
China.6,D7S820,14,0.005
China.6,D8S1179,9,0.001
China.6,D8S1179,10,0.133
China.6,D8S1179,11,0.102
China.6,D8S1179,12,0.135
China.6,D8S1179,13,0.193
China.6,D8S1179,14,0.19
China.6,D8S1179,15,0.157
China.6,D8S1179,16,0.074
China.6,D8S1179,17,0.014
China.6,D8S1179,18,0.002
China.6,VWA,12,0.0009
China.6,VWA,13,0.0009
China.6,VWA,14,0.2543
China.6,VWA,15,0.0247
China.6,VWA,16,0.1715
China.6,VWA,17,0.2551
China.6,VWA,18,0.1869
China.6,VWA,19,0.0802
China.6,VWA,20,0.0213
China.6,VWA,21,0.0026
China.6,VWA,22,0.0017
China.6,PENTAD,6,0.0043
China.6,PENTAD,7,0.0102
China.6,PENTAD,8,0.0486
China.6,PENTAD,9,0.3532
China.6,PENTAD,10,0.1348
China.6,PENTAD,11,0.1288
China.6,PENTAD,12,0.163
China.6,PENTAD,13,0.1109
China.6,PENTAD,14,0.035
China.6,PENTAD,15,0.0085
China.6,PENTAD,16,0.0026
China.6,D5S818,7,0.0299
China.6,D5S818,8,0.0009
China.6,D5S818,9,0.0691
China.6,D5S818,10,0.2287
China.6,D5S818,11,0.3191
China.6,D5S818,12,0.2082
China.6,D5S818,13,0.1314
China.6,D5S818,14,0.0085
China.6,D5S818,15,0.0043
China.6,D3S1358,13,0.0026
China.6,D3S1358,14,0.0324
China.6,D3S1358,15,0.3217
China.6,D3S1358,16,0.3413
China.6,D3S1358,17,0.2355
China.6,D3S1358,18,0.0631
China.6,D3S1358,19,0.0034
China.6,D18S51,9,0.0017
China.6,D18S51,10,0.0009
China.6,D18S51,11,0.0077
China.6,D18S51,12,0.0486
China.6,D18S51,13,0.1775
China.6,D18S51,14,0.2022
China.6,D18S51,15,0.1587
China.6,D18S51,16,0.1416
China.6,D18S51,17,0.0802
China.6,D18S51,18,0.058
China.6,D18S51,19,0.0341
China.6,D18S51,20,0.029
China.6,D18S51,21,0.0247
China.6,D18S51,22,0.0154
China.6,D18S51,23,0.0111
China.6,D18S51,24,0.0068
China.6,D18S51,25,0.0017
China.6,TPOX,7,0.0017
China.6,TPOX,8,0.5384
China.6,TPOX,9,0.116
China.6,TPOX,10,0.0222
China.6,TPOX,11,0.2986
China.6,TPOX,12,0.0205
China.6,TPOX,13,0.0026
China.6,D13S317,7,0.0034
China.6,D13S317,8,0.3063
China.6,D13S317,9,0.1459
China.6,D13S317,10,0.1365
China.6,D13S317,11,0.2329
China.6,D13S317,12,0.1348
China.6,D13S317,13,0.0324
China.6,D13S317,14,0.0077
China.6,CSF1PO,7,0.0034
China.6,CSF1PO,8,0.0017
China.6,CSF1PO,9,0.0444
China.6,CSF1PO,10,0.2235
China.6,CSF1PO,11,0.2381
China.6,CSF1PO,12,0.3814
China.6,CSF1PO,13,0.1007
China.6,CSF1PO,14,0.006
China.6,CSF1PO,15,0.0009
China.6,PENTAE,5,0.0538
China.6,PENTAE,7,0.0009
China.6,PENTAE,8,0.0068
China.6,PENTAE,9,0.0111
China.6,PENTAE,10,0.0623
China.6,PENTAE,11,0.1561
China.6,PENTAE,12,0.128
China.6,PENTAE,13,0.0657
China.6,PENTAE,14,0.0802
China.6,PENTAE,15,0.0836
China.6,PENTAE,16,0.0683
China.6,PENTAE,17,0.0657
China.6,PENTAE,18,0.0717
China.6,PENTAE,19,0.0495
China.6,PENTAE,20,0.0418
China.6,PENTAE,21,0.0213
China.6,PENTAE,22,0.023
China.6,PENTAE,23,0.0085
China.6,PENTAE,24,0.0017
China.6,D2S1338,13,0.0009
China.6,D2S1338,15,0.0009
China.6,D2S1338,16,0.0239
China.6,D2S1338,17,0.0648
China.6,D2S1338,18,0.0845
China.6,D2S1338,19,0.198
China.6,D2S1338,20,0.1032
China.6,D2S1338,21,0.0367
China.6,D2S1338,22,0.058
China.6,D2S1338,23,0.186
China.6,D2S1338,24,0.1638
China.6,D2S1338,25,0.0708
China.6,D2S1338,26,0.0068
China.6,D2S1338,27,0.0017
China.6,D16S539,8,0.0077
China.6,D16S539,9,0.2722
China.6,D16S539,10,0.1186
China.6,D16S539,11,0.2739
China.6,D16S539,12,0.2244
China.6,D16S539,13,0.0828
China.6,D16S539,14,0.0196
China.6,D16S539,15,0.0009
China.6,FGA,16,0.0009
China.6,FGA,18,0.0247
China.6,FGA,19,0.0512
China.6,FGA,20,0.0589
China.6,FGA,20.2,0.0009
China.6,FGA,21,0.1195
China.6,FGA,21.1,0.0034
China.6,FGA,22,0.186
China.6,FGA,22.2,0.0094
China.6,FGA,23,0.2082
China.6,FGA,23.2,0.0085
China.6,FGA,24,0.1818
China.6,FGA,24.2,0.0068
China.6,FGA,25,0.0828
China.6,FGA,25.2,0.0034
China.6,FGA,26,0.0401
China.6,FGA,27,0.0111
China.6,FGA,28,0.0026
China.6,D21S11,28,0.0461
China.6,D21S11,28.2,0.0085
China.6,D21S11,29,0.256
China.6,D21S11,29.2,0.0026
China.6,D21S11,30,0.2543
China.6,D21S11,30.2,0.0171
China.6,D21S11,31,0.1049
China.6,D21S11,31.2,0.0776
China.6,D21S11,32,0.0367
China.6,D21S11,32.2,0.1391
China.6,D21S11,33,0.0034
China.6,D21S11,33.2,0.0503
China.6,D21S11,34.2,0.0017
China.6,D21S11,35,0.0009
China.6,D21S11,35.2,0.0009
China.6,D19S433,11,0.0017
China.6,D19S433,12,0.0384
China.6,D19S433,12.2,0.0034
China.6,D19S433,13,0.2901
China.6,D19S433,13.2,0.0469
China.6,D19S433,14,0.2287
China.6,D19S433,14.2,0.1305
China.6,D19S433,15,0.0734
China.6,D19S433,15.2,0.1459
China.6,D19S433,16,0.0034
China.6,D19S433,16.2,0.0333
China.6,D19S433,18,0.0026
China.6,D19S433,20,0.0009
China.6,D19S433,24,0.0009
Spain.2,CSF1PO,7,0.007352941
Spain.2,CSF1PO,8,0.007352941
Spain.2,CSF1PO,9,0.012254902
Spain.2,CSF1PO,10,0.291666667
Spain.2,CSF1PO,11,0.325980392
Spain.2,CSF1PO,12,0.274509804
Spain.2,CSF1PO,13,0.06127451
Spain.2,CSF1PO,14,0.019607843
Spain.2,D10S1248,11,0.002463054
Spain.2,D10S1248,12,0.027093596
Spain.2,D10S1248,13,0.268472906
Spain.2,D10S1248,14,0.31773399
Spain.2,D10S1248,15,0.189655172
Spain.2,D10S1248,16,0.160098522
Spain.2,D10S1248,17,0.034482759
Spain.2,D12S391,15,0.042288557
Spain.2,D12S391,16,0.037313433
Spain.2,D12S391,17,0.099502488
Spain.2,D12S391,17.3,0.02238806
Spain.2,D12S391,18,0.218905473
Spain.2,D12S391,18.3,0.027363184
Spain.2,D12S391,19,0.084577114
Spain.2,D12S391,19.3,0.029850746
Spain.2,D12S391,20,0.114427861
Spain.2,D12S391,21,0.094527363
Spain.2,D12S391,22,0.077114428
Spain.2,D12S391,23,0.094527363
Spain.2,D12S391,24,0.034825871
Spain.2,D12S391,25,0.017412935
Spain.2,D12S391,26,0.004975124
Spain.2,D13S317,8,0.139705882
Spain.2,D13S317,9,0.049019608
Spain.2,D13S317,10,0.049019608
Spain.2,D13S317,11,0.321078431
Spain.2,D13S317,12,0.237745098
Spain.2,D13S317,13,0.156862745
Spain.2,D13S317,14,0.041666667
Spain.2,D13S317,15,0.004901961
Spain.2,D16S539,8,0.014705882
Spain.2,D16S539,9,0.107843137
Spain.2,D16S539,10,0.068627451
Spain.2,D16S539,11,0.301470588
Spain.2,D16S539,12,0.31127451
Spain.2,D16S539,13,0.166666667
Spain.2,D16S539,14,0.029411765
Spain.2,D18S51,10,0.012254902
Spain.2,D18S51,11,0.009803922
Spain.2,D18S51,12,0.125
Spain.2,D18S51,13,0.161764706
Spain.2,D18S51,14,0.178921569
Spain.2,D18S51,15,0.142156863
Spain.2,D18S51,16,0.107843137
Spain.2,D18S51,17,0.105392157
Spain.2,D18S51,18,0.075980392
Spain.2,D18S51,19,0.044117647
Spain.2,D18S51,20,0.022058824
Spain.2,D18S51,21,0.009803922
Spain.2,D18S51,22,0.004901961
Spain.2,D19S433,10,0.004901961
Spain.2,D19S433,11,0.004901961
Spain.2,D19S433,12,0.095588235
Spain.2,D19S433,13,0.257352941
Spain.2,D19S433,14,0.31372549
Spain.2,D19S433,14.2,0.026960784
Spain.2,D19S433,15,0.134803922
Spain.2,D19S433,15.2,0.049019608
Spain.2,D19S433,16,0.071078431
Spain.2,D19S433,16.2,0.017156863
Spain.2,D19S433,17.2,0.004901961
Spain.2,D19S433,20,0.00245098
Spain.2,D19S433,23,0.00245098
Spain.2,D1S1656,10,0.002475248
Spain.2,D1S1656,11,0.054455446
Spain.2,D1S1656,12,0.128712871
Spain.2,D1S1656,13,0.086633663
Spain.2,D1S1656,14,0.101485149
Spain.2,D1S1656,14.3,0.004950495
Spain.2,D1S1656,15,0.148514851
Spain.2,D1S1656,15.3,0.074257426
Spain.2,D1S1656,16,0.101485149
Spain.2,D1S1656,16.3,0.054455446
Spain.2,D1S1656,17,0.059405941
Spain.2,D1S1656,17.3,0.121287129
Spain.2,D1S1656,18,0.004950495
Spain.2,D1S1656,18.3,0.04950495
Spain.2,D1S1656,19.3,0.007425743
Spain.2,D21S11,24.2,0.00245098
Spain.2,D21S11,27,0.017156863
Spain.2,D21S11,28,0.144607843
Spain.2,D21S11,29,0.245098039
Spain.2,D21S11,30,0.281862745
Spain.2,D21S11,30.2,0.022058824
Spain.2,D21S11,31,0.053921569
Spain.2,D21S11,31.2,0.120098039
Spain.2,D21S11,32,0.009803922
Spain.2,D21S11,32.2,0.075980392
Spain.2,D21S11,33,0.004901961
Spain.2,D21S11,33.2,0.017156863
Spain.2,D21S11,34.2,0.004901961
Spain.2,D22S1045,11,0.106435644
Spain.2,D22S1045,12,0.00990099
Spain.2,D22S1045,13,0.00990099
Spain.2,D22S1045,14,0.03960396
Spain.2,D22S1045,15,0.381188119
Spain.2,D22S1045,16,0.351485149
Spain.2,D22S1045,17,0.096534653
Spain.2,D22S1045,18,0.004950495
Spain.2,D2S1338,13,0.00245098
Spain.2,D2S1338,14,0.00245098
Spain.2,D2S1338,16,0.071078431
Spain.2,D2S1338,17,0.242647059
Spain.2,D2S1338,18,0.06372549
Spain.2,D2S1338,19,0.120098039
Spain.2,D2S1338,20,0.125
Spain.2,D2S1338,21,0.029411765
Spain.2,D2S1338,22,0.026960784
Spain.2,D2S1338,23,0.095588235
Spain.2,D2S1338,24,0.117647059
Spain.2,D2S1338,25,0.095588235
Spain.2,D2S1338,26,0.004901961
Spain.2,D2S1338,27,0.00245098
Spain.2,D2S441,10,0.208955224
Spain.2,D2S441,11,0.338308458
Spain.2,D2S441,11.3,0.072139303
