4,USAf.3,12,D13S317,14,0.0363,179,,
4,USAf.3,12,D13S317,15,0.0028,179,,
4,USAf.3,6,D5S818,7,0.0028,180,,
4,USAf.3,6,D5S818,8,0.05,180,,
4,USAf.3,6,D5S818,9,0.0139,180,,
4,USAf.3,6,D5S818,10,0.0635,180,,
4,USAf.3,6,D5S818,11,0.2611,180,,
4,USAf.3,6,D5S818,12,0.3556,180,,
4,USAf.3,6,D5S818,13,0.2444,180,,
4,USAf.3,6,D5S818,14,0.0056,180,,
4,USAf.3,6,D5S818,16,0.0028,180,,
4,USAf.3,16,D21S11,24.2,0.0028,179,,
4,USAf.3,16,D21S11,26,0.0028,179,,
4,USAf.3,16,D21S11,27,0.0615,179,,
4,USAf.3,16,D21S11,28,0.2151,179,,
4,USAf.3,16,D21S11,29,0.1899,179,,
4,USAf.3,16,D21S11,29.2,0.0028,179,,
4,USAf.3,16,D21S11,30,0.1788,179,,
4,USAf.3,16,D21S11,30.2,0.0084,179,,
4,USAf.3,16,D21S11,31,0.0922,179,,
4,USAf.3,16,D21S11,31.2,0.0754,179,,
4,USAf.3,16,D21S11,32,0.0084,179,,
4,USAf.3,16,D21S11,32.2,0.0698,179,,
4,USAf.3,16,D21S11,33,0.0084,179,,
4,USAf.3,16,D21S11,33.2,0.0335,179,,
4,USAf.3,16,D21S11,34,0.0084,179,,
4,USAf.3,16,D21S11,34.2,0.0028,179,,
4,USAf.3,16,D21S11,35,0.0279,179,,
4,USAf.3,16,D21S11,36,0.0056,179,,
4,USAf.3,16,D21S11,37,0.0056,179,,
4,USAf.3,5,D3S1358,11,0.0048,210,,
4,USAf.3,5,D3S1358,12,0.0024,210,,
4,USAf.3,5,D3S1358,13,0.0119,210,,
4,USAf.3,5,D3S1358,14,0.1214,210,,
4,USAf.3,5,D3S1358,15,0.2905,210,,
4,USAf.3,5,D3S1358,16,0.3071,210,,
4,USAf.3,5,D3S1358,17,0.2,210,,
4,USAf.3,5,D3S1358,18,0.0548,210,,
4,USAf.3,5,D3S1358,19,0.0048,210,,
4,USAf.3,5,D3S1358,20,0.0024,210,,
4,USAf.3,24,VWA,11,0.0028,180,,
4,USAf.3,24,VWA,13,0.0056,180,,
4,USAf.3,24,VWA,14,0.0667,180,,
4,USAf.3,24,VWA,15,0.2361,180,,
4,USAf.3,24,VWA,16,0.2694,180,,
4,USAf.3,24,VWA,17,0.1833,180,,
4,USAf.3,24,VWA,18,0.1361,180,,
4,USAf.3,24,VWA,19,0.0722,180,,
4,USAf.3,24,VWA,20,0.0278,180,,
4,USAf.3,1,CSF1PO,7,0.0429,210,,
4,USAf.3,1,CSF1PO,8,0.0857,210,,
4,USAf.3,1,CSF1PO,9,0.0333,210,,
4,USAf.3,1,CSF1PO,10,0.2714,210,,
4,USAf.3,1,CSF1PO,11,0.2048,210,,
4,USAf.3,1,CSF1PO,12,0.3,210,,
4,USAf.3,1,CSF1PO,13,0.0548,210,,
4,USAf.3,1,CSF1PO,14,0.0071,210,,
4,USAf.3,9,D8S1179,8,0.0028,180,,
4,USAf.3,9,D8S1179,9,0.0056,180,,
4,USAf.3,9,D8S1179,10,0.025,180,,
4,USAf.3,9,D8S1179,11,0.0351,180,,
4,USAf.3,9,D8S1179,12,0.1083,180,,
4,USAf.3,9,D8S1179,13,0.2222,180,,
4,USAf.3,9,D8S1179,14,0.3333,180,,
4,USAf.3,9,D8S1179,15,0.2139,180,,
4,USAf.3,9,D8S1179,16,0.0444,180,,
4,USAf.3,9,D8S1179,17,0.0083,180,,
4,USAf.3,14,D18S51,10,0.0053,94,,
4,USAf.3,14,D18S51,11,0.016,94,,
4,USAf.3,14,D18S51,12,0.0532,94,,
4,USAf.3,14,D18S51,13,0.0532,94,,
4,USAf.3,14,D18S51,14,0.0691,94,,
4,USAf.3,14,D18S51,15,0.1543,94,,
4,USAf.3,14,D18S51,16,0.2021,94,,
4,USAf.3,14,D18S51,17,0.1277,94,,
4,USAf.3,14,D18S51,18,0.1489,94,,
4,USAf.3,14,D18S51,19,0.0904,94,,
4,USAf.3,14,D18S51,20,0.0585,94,,
4,USAf.3,14,D18S51,21,0.0053,94,,
4,USAf.3,14,D18S51,22,0.016,94,,
5,USAf.4,22,TH01,6,0.145,100,,
5,USAf.4,22,TH01,7,0.345,100,,
5,USAf.4,22,TH01,8,0.23,100,,
5,USAf.4,22,TH01,9,0.165,100,,
5,USAf.4,22,TH01,9.3,0.105,100,,
5,USAf.4,22,TH01,10,0.01,100,,
